,rank,full_name,ticker,market_cap,price,circulating_supply,date
714,115,Arweave,AR,366161708.55,10.96,33394701.0,2021-07-04
715,116,Lisk,LSK,354215143.63,2.76,128484930000.0,2021-07-04
716,117,WazirX,WRX,348592400.46,1.19,293763584.0,2021-07-04
717,118,Kyber Network Crystal Legacy,KNC,331772047.34,1.62,205045092000.0,2021-07-04
718,119,Reserve Rights,RSR,333393575.07,0.02533,13159999000.0,2021-07-04
719,120,Nervos Network,CKB,331157411.87,0.0123,26918790981000.0,2021-07-04
720,121,Golem,GLM,331105951.09,0.3311,1000000000000000.0,2021-07-04
721,122,MaidSafeCoin,MAID,320697708.9,0.7086,452552412000000.0,2021-07-04
722,123,Loopring,LRC,316179772.74,0.258,1225574300.0,2021-07-04
723,124,Kava.io,KAVA,315241276.34,4.49,70172142000.0,2021-07-04
724,125,WINkLink,WIN,305565830.58,0.0003988,766299999999.0,2021-07-04
725,126,Gnosis,GNO,279765571.09,185.94,1504587.0,2021-07-04
726,127,Ocean Protocol,OCEAN,278669850.61,0.4545,613099141.0,2021-07-04
727,128,ASD (BTMX),BTMX,273532104.81,0.3678,743798994000000.0,2021-07-04
728,129,Wootrade,WOO,269969038.99,0.7176,376235705.0,2021-07-04
729,130,GateToken,GT,268969649.96,3.38,79465236.0,2021-07-04
730,131,Status,SNT,257833184.13,0.07429,3470483788.0,2021-07-04
731,132,Gemini Dollar,GUSD,251024885.54,0.9966,251889780.0,2021-07-04
732,133,VeThor Token,VTHO,249948285.47,0.006702,37295904044.0,2021-07-04
733,134,Dent,DENT,248088660.35,0.002516,98610710274.0,2021-07-04
734,135,Storj,STORJ,248405545.11,0.862,288170897.0,2021-07-04
735,136,Mina,MINA,239656436.22,1.42,168307384000000.0,2021-07-04
736,137,iExec RLC,RLC,238138878.08,2.97,80070793.0,2021-07-04
737,138,WAX,WAXP,210369199.5,0.1267,1660903099.0,2021-07-04
738,139,Stratis,STRAX,235887725.72,1.77,132944948.0,2021-07-04
739,140,Ergo,ERG,229902051.72,7.18,32012428.0,2021-07-04
740,141,Bitcoin Standard Hashrate Token,BTCST,226039198.65,19.8,11417113.0,2021-07-04
741,142,SKALE Network,SKL,219609203.68,0.229,958853025000.0,2021-07-04
742,143,Band Protocol,BAND,219400264.06,6.23,35191821.0,2021-07-04
743,144,Conflux Network,CFX,214355627.58,0.2519,850898442.0,2021-07-04
744,145,StormX,STMX,216184797.85,0.02162,1e+16,2021-07-04
745,146,Unibright,UBT,214456514.47,1.43,149999999.0,2021-07-04
746,147,Venus,XVS,213886073.78,20.75,10309096.0,2021-07-04
747,148,Prometeus,PROM,213407845.99,12.97,16450000000000.0,2021-07-04
748,149,Origin Protocol,OGN,212198848.37,0.6728,315389937.0,2021-07-04
749,150,Ontology Gas,ONG,211596053.75,0.7564,279740218.0,2021-07-04
750,151,Injective Protocol,INJ,206736844.41,7.11,29069099.0,2021-07-04
751,152,Fetch.ai,FET,206096108.33,0.2762,746113681.0,2021-07-04
752,153,IoTeX,IOTX,199414314.7,0.0209,9540779324.0,2021-07-04
753,154,Reef,REEF,198988526.22,0.01571,12666667338.0,2021-07-04
754,155,The Sandbox,SAND,195645551.58,0.2763,707992326.0,2021-07-04
755,156,Swipe,SXP,192543024.74,2.02,95181302.0,2021-07-04
756,157,Orchid,OXT,189165172.0,0.2774,682024117.0,2021-07-04
757,158,Uquid Coin,UQC,186451389.97,18.65,10000000.0,2021-07-04
758,159,Augur,REP,184873755.85,16.81,11000000.0,2021-07-04
759,160,Ardor,ARDR,183755489.53,0.1839,998999495.0,2021-07-04
760,161,Energy Web Token,EWT,181204317.99,6.03,30062138.0,2021-07-04
761,162,FUNToken,FUN,176160813.61,0.01691,10418879190.0,2021-07-04
762,163,Balancer,BAL,175434997.48,25.26,6943831.0,2021-07-04
763,164,MCO,MCO,173312922.22,10.97,15793831000000.0,2021-07-04
764,165,Serum,SRM,173060800.27,3.46,50000000000000.0,2021-07-04
765,166,Civic,CVC,167408322.91,0.2499,670000000.0,2021-07-04
766,167,SingularityNET,AGIX,166082182.59,0.1915,867156743.0,2021-07-04
767,168,Cartesi,CTSI,164971273.1,0.4412,373893573.0,2021-07-04
768,169,Orbs,ORBS,165397989.8,0.07417,2229950518.0,2021-07-04
769,170,Celer Network,CELR,162873797.75,0.02908,5601205665.0,2021-07-04
770,171,Numeraire,NMR,160745000.62,32.2,4991333000000.0,2021-07-04
771,172,NuCypher,NU,160740755.02,0.2448,656500000.0,2021-07-04
772,173,TomoChain,TOMO,156074151.13,1.91,81906850000000.0,2021-07-04
773,174,NKN,NKN,151235803.72,0.2161,700000000000.0,2021-07-04
774,175,ABBC Coin,ABBC,151461720.59,0.1771,855149817.0,2021-07-04
775,176,Alpha Finance Lab,ALPHA,152561256.09,0.5342,285579035.0,2021-07-04
776,177,Phala Network,PHA,151168315.45,0.8462,178634380.0,2021-07-04
777,178,ZKSwap,ZKS,149692777.47,0.7582,197440000000.0,2021-07-04
778,179,Enzyme,MLN,148814275.4,83.01,1792738000000.0,2021-07-04
779,180,Steem,STEEM,150262309.48,0.3844,390885801000000.0,2021-07-04
780,181,Aragon,ANT,148865756.3,3.76,39609523.0,2021-07-04
781,182,Metadium,META,141859901.26,0.1139,1245430304000000.0,2021-07-04
782,183,Ultra,UOS,144339341.62,0.5104,282789762.0,2021-07-04
783,184,Hive,HIVE,140381271.15,0.3386,414566351.0,2021-07-04
784,185,ZB Token,ZB,141638875.15,0.3057,463288810.0,2021-07-04
785,186,Ampleforth,AMPL,138250500.0,1.07,128762184000000.0,2021-07-04
786,187,MediBloc,MED,136696562.57,0.04992,2738131491000000.0,2021-07-04
787,188,Function X,FX,133161242.55,0.3656,364237283.0,2021-07-04
788,189,BitShares,BTS,133782458.97,0.04468,2994350000.0,2021-07-04
789,190,Hxro,HXRO,128271813.42,0.5709,224693272.0,2021-07-04
790,191,Ark,ARK,129490524.2,0.9942,130252059000.0,2021-07-04
791,192,Strike,STRK,129516340.18,44.36,2919641000.0,2021-07-04
792,193,Constellation,DAG,127128160.54,0.1003,1266911931.0,2021-07-04
793,194,Polymath,POLY,124326022.79,0.2009,618764165.0,2021-07-04
794,195,JUST,JST,121735890.05,0.05386,2260326706.0,2021-07-04
795,196,Divi,DIVI,120311548.12,0.0505,2382629686.0,2021-07-04
796,197,Metal,MTL,122288066.36,1.86,65588845000000.0,2021-07-04
797,198,RSK Infrastructure Framework,RIF,119332264.58,0.1607,742686676.0,2021-07-04
798,199,Wanchain,WAN,118712815.79,0.6142,193285341.0,2021-07-04
799,200,Travala.com,AVA,116791155.45,2.35,49711410.0,2021-07-04
800,1,Bitcoin,BTC,642138104626.48,34240.19,18753931.0,2021-07-11
801,2,Ethereum,ETH,249601597225.15,2139.66,116654536.0,2021-07-11
802,3,Tether,USDT,62219396885.76,1.0,62205422762.0,2021-07-11
803,4,Binance Coin,BNB,49410249319.0,322.03,153432897.0,2021-07-11
804,5,Cardano,ADA,43068287170.48,1.35,31946328269.0,2021-07-11
805,6,XRP,XRP,29362251755.44,0.6359,46171815477.0,2021-07-11
806,7,Dogecoin,DOGE,28147268915.96,0.2159,130398548260.0,2021-07-11
807,8,USD Coin,USDC,26133666247.64,1.0,26126675629.0,2021-07-11
808,9,Polkadot,DOT,14857096978.12,15.48,959609841.0,2021-07-11
809,10,Uniswap,UNI,12145668777.95,20.68,587285243.0,2021-07-11
810,11,Binance USD,BUSD,10698982832.83,1.0,10696171448.0,2021-07-11
811,12,Bitcoin Cash,BCH,9359953643.61,498.21,18787025.0,2021-07-11
812,13,Litecoin,LTC,8961233126.24,134.25,66752415.0,2021-07-11
813,14,Solana,SOL,8772884240.23,32.18,272637428.0,2021-07-11
814,15,Chainlink,LINK,8052775502.33,18.36,438509554000.0,2021-07-11
815,16,Wrapped Bitcoin,WBTC,6750561389.51,34253.77,197075.0,2021-07-11
816,17,Polygon,MATIC,6597402754.33,1.04,6330554997000000.0,2021-07-11
817,18,THETA,THETA,5930009317.38,5.93,1000000000.0,2021-07-11
818,19,Ethereum Classic,ETC,5779657381.25,49.69,116313299.0,2021-07-11
819,20,Stellar,XLM,5728285721.68,0.2462,2.3270822845e+16,2021-07-11
820,21,Dai,DAI,5494799509.32,1.0,5491219956.0,2021-07-11
821,22,Internet Computer,ICP,5433583167.57,39.69,136899214.0,2021-07-11
822,23,VeChain,VET,4992733101.22,0.07763,64315576989.0,2021-07-11
823,24,Filecoin,FIL,4788240497.23,55.1,86906816.0,2021-07-11
824,25,TRON,TRX,4430213503.31,0.06182,71659657369.0,2021-07-11
825,26,Aave,AAVE,3911050656.02,304.68,12836489.0,2021-07-11
826,27,EOS,EOS,3889623599.86,4.07,955098930.0,2021-07-11
827,28,Monero,XMR,3796933686.61,211.52,17950586000000.0,2021-07-11
828,29,Terra,LUNA,3532353672.32,8.42,419406782.0,2021-07-11
829,30,Crypto.com Coin,CRO,3316712331.41,0.1313,25263013692.0,2021-07-11
830,31,SHIBA INU,SHIB,3103829297.43,7.862e-06,394796000000000.0,2021-07-11
831,32,Cosmos,ATOM,3065218253.3,14.06,217969607000000.0,2021-07-11
832,33,PancakeSwap,CAKE,2948013094.7,15.15,194563678000.0,2021-07-11
833,34,FTX Token,FTT,2923326218.28,30.98,94346958.0,2021-07-11
834,35,Algorand,ALGO,2783901283.78,0.8924,3119451148.0,2021-07-11
835,36,UNUS SED LEO,LEO,2763289701.54,2.9,953954130.0,2021-07-11
836,37,Maker,MKR,2644280101.81,2667.41,991328000000.0,2021-07-11
837,38,Bitcoin SV,BSV,2597650994.17,138.29,18784414.0,2021-07-11
838,39,Bitcoin BEP2,BTCB,2505180869.25,34272.78,73095.0,2021-07-11
839,40,Klaytn,KLAY,2455022103.35,0.9881,2484687960000.0,2021-07-11
840,41,Tezos,XTZ,2422653054.33,2.84,852118198.0,2021-07-11
841,42,Neo,NEO,2413831534.55,34.22,70538831.0,2021-07-11
842,43,Compound,COMP,2326432892.55,435.05,5347482000000.0,2021-07-11
843,44,IOTA,MIOTA,2336079231.03,0.8405,2779530283000000.0,2021-07-11
844,45,Amp,AMP,2322543275.93,0.055,4.2227702186e+16,2021-07-11
845,46,Avalanche,AVAX,2140341355.75,12.41,172418164.0,2021-07-11
846,47,The Graph,GRT,2060059956.37,0.7109,2897903422.0,2021-07-11
847,48,TerraUSD,UST,1930963778.26,1.0,1929703765.0,2021-07-11
848,49,Theta Fuel,TFUEL,1832972478.65,0.3458,5301214400.0,2021-07-11
849,50,Kusama,KSM,1783050881.75,210.51,8470098000000.0,2021-07-11
850,51,Decred,DCR,1753309846.51,133.74,13109386.0,2021-07-11
851,52,Elrond,EGLD,1700520513.45,89.19,19065856.0,2021-07-11
852,53,BitTorrent,BTT,1666783409.98,0.002526,659952625000.0,2021-07-11
853,54,Huobi Token,HT,1609787496.73,9.43,170704593.0,2021-07-11
854,55,Stacks,STX,1628206389.68,1.38,1182100387.0,2021-07-11
855,56,Hedera Hashgraph,HBAR,1535414532.85,0.1715,8950269395.0,2021-07-11
856,57,Chiliz,CHZ,1520021017.15,0.2579,5893953727.0,2021-07-11
857,58,TrueUSD,TUSD,1509550645.79,1.0,1508976825.0,2021-07-11
858,59,Waves,WAVES,1511523785.22,14.31,105605878.0,2021-07-11
859,60,Celsius,CEL,1481698027.83,6.2,238863520.0,2021-07-11
860,61,THORChain,RUNE,1471603832.51,6.29,234120348.0,2021-07-11
861,62,Synthetix,SNX,1423362432.36,12.39,114841533.0,2021-07-11
862,63,Zcash,ZEC,1348905805.36,110.7,12185494.0,2021-07-11
863,64,Dash,DASH,1312685710.77,128.37,10225975.0,2021-07-11
864,65,Decentraland,MANA,1254402782.83,0.7442,1685525031000000.0,2021-07-11
865,66,yearn.finance,YFI,1236719448.38,33757.46,36635.0,2021-07-11
866,67,Enjin Coin,ENJ,1146118672.02,1.37,834331121.0,2021-07-11
867,68,Helium,HNT,1150693834.68,12.81,89817536.0,2021-07-11
868,69,XinFin Network,XDC,1139700235.62,0.09281,12279660116.0,2021-07-11
869,70,Axie Infinity,AXS,1154666789.11,18.96,60907500.0,2021-07-11
870,71,NEM,XEM,1103291364.06,0.1226,8999999999000000.0,2021-07-11
871,72,KuCoin Token,KCS,1116828178.75,13.94,80118638000.0,2021-07-11
872,73,SushiSwap,SUSHI,1036336225.93,8.14,127244443.0,2021-07-11
873,74,Holo,HOT,996497773.85,0.005771,172673864848.0,2021-07-11
874,75,Quant,QNT,957701172.27,79.33,12072738.0,2021-07-11
875,76,Telcoin,TEL,942412708.01,0.0174,54157110195.0,2021-07-11
876,77,Paxos Standard,PAX,921450189.09,1.0,921185654.0,2021-07-11
877,78,Nexo,NEXO,913995147.34,1.63,560000011.0,2021-07-11
878,79,NEAR Protocol,NEAR,894611164.39,2.17,412537461.0,2021-07-11
879,80,Mdex,MDX,858587822.62,1.61,532426213000000.0,2021-07-11
880,81,Zilliqa,ZIL,846867976.16,0.0738,11475776919.0,2021-07-11
881,82,Harmony,ONE,846803920.0,0.0821,10314026879.0,2021-07-11
882,83,Basic Attention Token,BAT,842407896.12,0.5622,1498303399.0,2021-07-11
883,84,Flow,FLOW,826506853.28,19.48,42429369.0,2021-07-11
884,85,Bitcoin Gold,BTG,785523642.23,44.85,17513924.0,2021-07-11
885,86,Celo,CELO,768049425.51,2.89,265980036.0,2021-07-11
886,87,Bancor,BNT,745879926.49,3.24,230385110.0,2021-07-11
887,88,Horizen,ZEN,684568574.58,60.64,11288188.0,2021-07-11
888,89,0x,ZRX,671769028.46,0.7947,845323731.0,2021-07-11
889,90,Curve DAO Token,CRV,668494404.98,1.76,380535029.0,2021-07-11
890,91,Qtum,QTUM,659898990.45,6.7,98522381000000.0,2021-07-11
891,92,Nano,NANO,636814946.97,4.78,133248297.0,2021-07-11
892,93,Siacoin,SC,628553828.8,0.01301,48306022992.0,2021-07-11
893,94,SwissBorg,CHSB,619380781.39,0.6194,1000000000.0,2021-07-11
894,95,Ontology,ONT,615372584.73,0.702,876616316.0,2021-07-11
895,96,ICON,ICX,607665854.86,0.9511,638902108.0,2021-07-11
896,97,DigiByte,DGB,601211260.57,0.04152,14480257052.0,2021-07-11
897,98,OKB,OKB,591925515.75,9.87,60000000000.0,2021-07-11
898,99,Fantom,FTM,588389691.47,0.2312,2545006273000000.0,2021-07-11
899,100,OMG Network,OMG,583001938.08,4.16,140245398000000.0,2021-07-11
900,101,Revain,REV,579009137.7,0.006807,85061485690.0,2021-07-11
901,102,HUSD,HUSD,577360152.4,1.0,577229783.0,2021-07-11
902,103,UMA,UMA,574424243.71,9.31,61721850000000.0,2021-07-11
903,104,BakeryToken,BAKE,547393108.52,2.01,272309292000.0,2021-07-11
904,105,Ankr,ANKR,503532069.48,0.07197,6996232711000.0,2021-07-11
905,106,Voyager Token,VGX,484242172.39,2.18,222295208.0,2021-07-11
906,107,Ravencoin,RVN,474007072.08,0.0516,9185665000.0,2021-07-11
907,108,1inch,1INCH,435303390.64,2.52,1729182881.0,2021-07-11
908,109,Neutrino USD,USDN,396681266.48,0.9998,396765599.0,2021-07-11
909,110,Bitcoin Diamond,BCD,385950068.19,2.07,186492898.0,2021-07-11
910,111,renBTC,RENBTC,384576322.26,34241.94,11231.0,2021-07-11
911,112,Arweave,AR,379543090.31,11.37,33394701.0,2021-07-11
912,113,Ren,REN,368649194.71,0.3695,997763051.0,2021-07-11
913,114,IOST,IOST,353675301.79,0.02149,16454275775.0,2021-07-11
914,115,Verge,XVG,347117707.14,0.02108,16465803544.0,2021-07-11
915,116,The Sandbox,SAND,343583219.6,0.4887,702992326.0,2021-07-11
916,117,Lisk,LSK,332031152.65,2.58,128556548000.0,2021-07-11
917,118,WazirX,WRX,330492364.85,1.13,293763584.0,2021-07-11
918,119,Livepeer,LPT,330487826.63,15.62,21164655.0,2021-07-11
919,120,Golem,GLM,323876402.6,0.3239,1000000000000000.0,2021-07-11
920,121,Reserve Rights,RSR,313585558.39,0.02383,13159999000.0,2021-07-11
921,122,Kava.io,KAVA,310721266.46,4.43,70172142000.0,2021-07-11
922,123,Kyber Network Crystal Legacy,KNC,312637235.58,1.52,205045092000.0,2021-07-11
923,124,MaidSafeCoin,MAID,310264418.01,0.6856,452552412000000.0,2021-07-11
924,125,Nervos Network,CKB,300204880.1,0.01112,27002643663000.0,2021-07-11
925,126,Gemini Dollar,GUSD,296855665.57,1.0,295682802.0,2021-07-11
926,127,Loopring,LRC,288725166.86,0.2356,1225574300.0,2021-07-11
927,128,SKALE Network,SKL,286005165.35,0.2358,1213100288000.0,2021-07-11
928,129,WINkLink,WIN,283450702.01,0.0003699,766299999999.0,2021-07-11
929,130,ASD,BTMX,281223352.54,0.3781,743798994000000.0,2021-07-11
930,131,Gnosis,GNO,277901634.77,184.7,1504587.0,2021-07-11
931,132,Ocean Protocol,OCEAN,273699708.0,0.4464,613099141.0,2021-07-11
932,133,Storj,STORJ,273250881.94,0.9477,288333346.0,2021-07-11
933,134,Constellation,DAG,247255858.09,0.1952,1266911931.0,2021-07-11
934,135,GateToken,GT,247491389.45,3.11,79481180.0,2021-07-11
935,136,Wootrade,WOO,242227791.15,0.6438,376235705.0,2021-07-11
936,137,Status,SNT,243628309.81,0.0702,3470483788.0,2021-07-11
937,138,iExec RLC,RLC,241825428.19,3.02,80070793.0,2021-07-11
938,139,Band Protocol,BAND,235501355.61,6.69,35191821.0,2021-07-11
939,140,Origin Protocol,OGN,241035025.71,0.7618,316407751.0,2021-07-11
940,141,VeThor Token,VTHO,229035613.97,0.006099,37555553823.0,2021-07-11
941,142,Stratis,STRAX,223624939.44,1.68,133179542.0,2021-07-11
942,143,Dent,DENT,224871954.47,0.00228,98610710274.0,2021-07-11
943,144,Orchid,OXT,223740438.66,0.3279,682402109.0,2021-07-11
944,145,WAX,WAXP,226148743.6,0.1355,1669263532.0,2021-07-11
945,146,Unibright,UBT,221697689.96,1.48,149999999.0,2021-07-11
946,147,Alpha Finance Lab,ALPHA,219611799.58,0.769,285579035.0,2021-07-11
947,148,Mina,MINA,216893224.13,1.26,172781437000000.0,2021-07-11
948,149,SingularityNET,AGIX,215344834.51,0.2483,867156743.0,2021-07-11
949,150,Fetch.ai,FET,215373922.68,0.2887,746113681.0,2021-07-11
950,151,Ontology Gas,ONG,215827103.32,0.7641,282460852.0,2021-07-11
951,152,Prometeus,PROM,212221946.18,12.9,16450000000000.0,2021-07-11
952,153,Bitcoin Standard Hashrate Token,BTCST,209210024.81,18.32,11417113.0,2021-07-11
953,154,Conflux Network,CFX,206609431.66,0.2421,853574566.0,2021-07-11
954,155,TomoChain,TOMO,205408331.96,2.46,83478813000000.0,2021-07-11
955,156,Venus,XVS,202619287.9,19.56,10359463.0,2021-07-11
956,157,Injective Protocol,INJ,202662255.54,6.92,29292262.0,2021-07-11
957,158,Ergo,ERG,199522582.16,6.23,32012428.0,2021-07-11
958,159,StormX,STMX,191156323.84,0.01912,1e+16,2021-07-11
959,160,Reef,REEF,190470911.94,0.01504,12666667338.0,2021-07-11
960,161,Swipe,SXP,185604102.66,1.95,95181302.0,2021-07-11
961,162,Uquid Coin,UQC,184627507.94,18.46,10000000.0,2021-07-11
962,163,IoTeX,IOTX,183363642.78,0.01922,9540779324.0,2021-07-11
963,164,Cartesi,CTSI,173605404.29,0.4568,380040318.0,2021-07-11
964,165,Celer Network,CELR,169928522.69,0.03034,5601205665.0,2021-07-11
965,166,Augur,REP,171063247.44,15.55,11000000.0,2021-07-11
966,167,FUNToken,FUN,166343974.75,0.01597,10418879190.0,2021-07-11
967,168,Ardor,ARDR,164882676.27,0.165,998999495.0,2021-07-11
968,169,Steem,STEEM,170207665.01,0.4359,390452492000000.0,2021-07-11
969,170,Energy Web Token,EWT,165536278.12,5.51,30062138.0,2021-07-11
970,171,MCO,MCO,164457343.95,10.41,15793831000000.0,2021-07-11
971,172,Civic,CVC,164527155.91,0.2456,670000000.0,2021-07-11
972,173,MVL,MVL,163203479.15,0.01257,1.2979354799e+16,2021-07-11
973,174,Enzyme,MLN,162128605.15,90.44,1792738000000.0,2021-07-11
974,175,Serum,SRM,160071546.73,3.2,50000000000000.0,2021-07-11
975,176,Orbs,ORBS,160127586.7,0.07181,2229950518.0,2021-07-11
976,177,Numeraire,NMR,157486566.35,31.52,4996261000000.0,2021-07-11
977,178,NKN,NKN,156068707.3,0.223,700000000000.0,2021-07-11
978,179,NuCypher,NU,155392230.03,0.2367,656500000.0,2021-07-11
979,180,ZKSwap,ZKS,153779743.46,0.7789,197440000000.0,2021-07-11
980,181,Balancer,BAL,152889243.81,22.02,6943831.0,2021-07-11
981,182,Aragon,ANT,150907058.98,3.81,39609523.0,2021-07-11
982,183,Metadium,META,150057824.53,0.1205,1245430304000000.0,2021-07-11
983,184,Phala Network,PHA,141939344.1,0.7827,181334380.0,2021-07-11
984,185,Ultra,UOS,140070094.23,0.4953,282789762.0,2021-07-11
985,186,ABBC Coin,ABBC,139757613.26,0.1625,860044957.0,2021-07-11
986,187,MediBloc,MED,139379137.25,0.0509,2738131491000000.0,2021-07-11
987,188,ZB Token,ZB,135403985.23,0.2923,463288810.0,2021-07-11
988,189,DODO,DODO,133690832.68,1.21,110551965.0,2021-07-11
989,190,Hive,HIVE,134339676.57,0.3211,418364005.0,2021-07-11
990,191,Strike,STRK,123364368.11,42.19,2924186000.0,2021-07-11
991,192,Ark,ARK,124771897.17,0.9568,130403225000.0,2021-07-11
992,193,BitShares,BTS,125344709.5,0.04186,2994360000.0,2021-07-11
993,194,Ampleforth,AMPL,125546979.64,1.01,124007235000000.0,2021-07-11
994,195,Everipedia,IQ,123564963.42,0.01234,10013288945.0,2021-07-11
995,196,RSK Infrastructure Framework,RIF,123834145.91,0.1643,753513342.0,2021-07-11
996,197,MyNeighborAlice,ALICE,122397999.67,7.03,17400000.0,2021-07-11
997,198,Polymath,POLY,122427123.69,0.1979,618764165.0,2021-07-11
998,199,Hxro,HXRO,118857610.89,0.5259,226005782.0,2021-07-11
999,200,aelf,ELF,118002855.12,0.2167,544480200.0,2021-07-11
1000,1,Bitcoin,BTC,596513309276.77,31796.81,18760162.0,2021-07-18
1001,2,Ethereum,ETH,221300983040.96,1895.55,116747505.0,2021-07-18
1002,3,Tether,USDT,62022722460.76,1.0,61984248695.0,2021-07-18
1003,4,Binance Coin,BNB,51250407821.83,302.48,169433764.0,2021-07-18
1004,5,Cardano,ADA,37926948421.57,1.18,32041069499.0,2021-07-18
1005,6,XRP,XRP,27171802324.92,0.5879,46216687135.0,2021-07-18
1006,7,USD Coin,USDC,26652079403.79,1.0,26636799827.0,2021-07-18
1007,8,Dogecoin,DOGE,23780392195.53,0.1822,130494243044.0,2021-07-18
1008,9,Polkadot,DOT,12381218060.6,12.68,976271535.0,2021-07-18
1009,10,Binance USD,BUSD,11202748538.94,1.0,11197269019.0,2021-07-18
1010,11,Uniswap,UNI,9609205603.83,16.36,587318148.0,2021-07-18
1011,12,Bitcoin Cash,BCH,8262378761.42,439.65,18793056.0,2021-07-18
1012,13,Litecoin,LTC,7977715524.35,119.51,66752415.0,2021-07-18
1013,14,Solana,SOL,7293572047.71,26.75,272637428.0,2021-07-18
1014,15,Chainlink,LINK,6821209438.16,15.5,440009554000.0,2021-07-18
1015,16,Wrapped Bitcoin,WBTC,6221611834.18,31763.18,195875.0,2021-07-18
1016,17,Dai,DAI,5505940078.84,1.0,5499424252.0,2021-07-18
1017,18,Ethereum Classic,ETC,5400358691.37,41.99,128613188.0,2021-07-18
1018,19,Stellar,XLM,5374668430.58,0.2307,2.3293340104e+16,2021-07-18
1019,20,Polygon,MATIC,5035683647.64,0.7955,6330554997000000.0,2021-07-18
1020,21,THETA,THETA,4444149973.43,4.44,1000000000.0,2021-07-18
1021,22,Internet Computer,ICP,4432969451.34,32.38,136899214.0,2021-07-18
1022,23,VeChain,VET,4345047837.18,0.06756,64315576989.0,2021-07-18
1023,24,Filecoin,FIL,4183503167.04,46.89,89215705.0,2021-07-18
1024,25,TRON,TRX,4016619355.34,0.05605,71659657369.0,2021-07-18
1025,26,Monero,XMR,3582451481.88,199.52,17955337000000.0,2021-07-18
1026,27,EOS,EOS,3484660543.2,3.65,955296276.0,2021-07-18
1027,28,Aave,AAVE,3270685568.62,254.7,12841443.0,2021-07-18
1028,29,Crypto.com Coin,CRO,2837191169.27,0.1123,25263013692.0,2021-07-18
1029,30,UNUS SED LEO,LEO,2831191603.79,2.97,953954130.0,2021-07-18
1030,31,Terra,LUNA,2725679310.07,6.5,419576202.0,2021-07-18
1031,32,SHIBA INU,SHIB,2627102207.37,6.654e-06,394796000000000.0,2021-07-18
1032,33,PancakeSwap,CAKE,2562643816.39,12.95,197904764000.0,2021-07-18
1033,34,Algorand,ALGO,2502750778.76,0.7999,3128786292.0,2021-07-18
1034,35,FTX Token,FTT,2458173809.62,26.05,94346958.0,2021-07-18
1035,36,Maker,MKR,2449922439.37,2471.35,991328000000.0,2021-07-18
1036,37,Cosmos,ATOM,2397978308.98,10.98,218334306000000.0,2021-07-18
1037,38,Bitcoin BEP2,BTCB,2311104990.0,31611.87,73109.0,2021-07-18
1038,39,Bitcoin SV,BSV,2320129329.09,123.47,18790752.0,2021-07-18
1039,40,Klaytn,KLAY,2284928661.75,0.9187,2487094597000.0,2021-07-18
1040,41,Neo,NEO,2101979537.91,29.8,70538831.0,2021-07-18
1041,42,Tezos,XTZ,2074445833.96,2.43,852901347.0,2021-07-18
1042,43,Compound,COMP,2038658525.33,380.28,5361004000000.0,2021-07-18
1043,44,TerraUSD,UST,2012592416.66,1.0,2011151595.0,2021-07-18
1044,45,Amp,AMP,1895854619.59,0.0449,4.2227702186e+16,2021-07-18
1045,46,IOTA,MIOTA,1901040342.87,0.6839,2779530283000000.0,2021-07-18
1046,47,Avalanche,AVAX,1845676260.39,10.7,172418164.0,2021-07-18
1047,48,Hedera Hashgraph,HBAR,1631720280.66,0.1823,8950827698.0,2021-07-18
1048,49,The Graph,GRT,1602186144.64,0.5529,2897903422.0,2021-07-18
1049,50,Theta Fuel,TFUEL,1553261595.42,0.293,5301214400.0,2021-07-18
1050,51,Kusama,KSM,1537709567.02,181.55,8470098000000.0,2021-07-18
1051,52,Decred,DCR,1506807475.87,114.76,13130631.0,2021-07-18
1052,53,BitTorrent,BTT,1461476664.52,0.002215,659952625000.0,2021-07-18
1053,54,Huobi Token,HT,1437372055.72,8.56,167856506.0,2021-07-18
1054,55,Elrond,EGLD,1427558296.93,74.58,19140426.0,2021-07-18
1055,56,Chiliz,CHZ,1398231611.47,0.2372,5893953727.0,2021-07-18
1056,57,Waves,WAVES,1394866847.66,13.2,105666448.0,2021-07-18
1057,58,TrueUSD,TUSD,1327900493.92,1.0,1327264757.0,2021-07-18
1058,59,NEM,XEM,1286176213.33,0.1429,8999999999000000.0,2021-07-18
1059,60,Celsius,CEL,1268307221.75,5.31,238863520.0,2021-07-18
1060,61,Stacks,STX,1209893328.33,1.02,1183029136.0,2021-07-18
1061,62,Dash,DASH,1188783296.79,116.13,10236261.0,2021-07-18
1062,63,Zcash,ZEC,1151662085.5,94.12,12235600.0,2021-07-18
1063,64,Axie Infinity,AXS,1150471381.1,18.89,60907500.0,2021-07-18
1064,65,Decentraland,MANA,1034965088.37,0.6122,1690678245000000.0,2021-07-18
1065,66,yearn.finance,YFI,1025668361.45,27996.62,36635.0,2021-07-18
1066,67,Synthetix,SNX,1022886788.3,8.91,114841533.0,2021-07-18
1067,68,Helium,HNT,999925251.72,11.0,90899035.0,2021-07-18
1068,69,XinFin Network,XDC,991800239.3,0.08076,12281319177.0,2021-07-18
1069,70,Enjin Coin,ENJ,990879755.12,1.19,834331121.0,2021-07-18
1070,71,THORChain,RUNE,961281335.69,4.11,234138293.0,2021-07-18
